@RELATION animal_classification_step2_lcp

@ATTRIBUTE Color_Mean_Blue NUMERIC
@ATTRIBUTE Color_Mean_Green NUMERIC
@ATTRIBUTE Color_Mean_Red NUMERIC
@ATTRIBUTE GLCM_Avg_contrast NUMERIC
@ATTRIBUTE GLCM_Avg_dissimilarity NUMERIC
@ATTRIBUTE GLCM_Avg_homogeneity NUMERIC
@ATTRIBUTE GLCM_Avg_energy NUMERIC
@ATTRIBUTE GLCM_Avg_correlation NUMERIC
@ATTRIBUTE GLCM_Avg_ASM NUMERIC
@ATTRIBUTE LBP_Hist_0 NUMERIC
@ATTRIBUTE LBP_Hist_1 NUMERIC
@ATTRIBUTE LBP_Hist_2 NUMERIC
@ATTRIBUTE LBP_Hist_3 NUMERIC
@ATTRIBUTE LBP_Hist_4 NUMERIC
@ATTRIBUTE LBP_Hist_5 NUMERIC
@ATTRIBUTE LBP_Hist_6 NUMERIC
@ATTRIBUTE LBP_Hist_7 NUMERIC
@ATTRIBUTE LBP_Hist_8 NUMERIC
@ATTRIBUTE LBP_Hist_9 NUMERIC
@ATTRIBUTE LBP_Hist_10 NUMERIC
@ATTRIBUTE LBP_Hist_11 NUMERIC
@ATTRIBUTE LBP_Hist_12 NUMERIC
@ATTRIBUTE LBP_Hist_13 NUMERIC
@ATTRIBUTE LBP_Hist_14 NUMERIC
@ATTRIBUTE LBP_Hist_15 NUMERIC
@ATTRIBUTE LBP_Hist_16 NUMERIC
@ATTRIBUTE LBP_Hist_17 NUMERIC
@ATTRIBUTE LBP_Hist_18 NUMERIC
@ATTRIBUTE LBP_Hist_19 NUMERIC
@ATTRIBUTE LBP_Hist_20 NUMERIC
@ATTRIBUTE LBP_Hist_21 NUMERIC
@ATTRIBUTE LBP_Hist_22 NUMERIC
@ATTRIBUTE LBP_Hist_23 NUMERIC
@ATTRIBUTE LBP_Hist_24 NUMERIC
@ATTRIBUTE LBP_Hist_25 NUMERIC
@ATTRIBUTE LCP_Hist_0 NUMERIC
@ATTRIBUTE LCP_Hist_1 NUMERIC
@ATTRIBUTE LCP_Hist_2 NUMERIC
@ATTRIBUTE LCP_Hist_3 NUMERIC
@ATTRIBUTE LCP_Hist_4 NUMERIC
@ATTRIBUTE LCP_Hist_5 NUMERIC
@ATTRIBUTE LCP_Hist_6 NUMERIC
@ATTRIBUTE LCP_Hist_7 NUMERIC
@ATTRIBUTE LCP_Hist_8 NUMERIC
@ATTRIBUTE LCP_Hist_9 NUMERIC
@ATTRIBUTE LCP_Hist_10 NUMERIC
@ATTRIBUTE LCP_Hist_11 NUMERIC
@ATTRIBUTE LCP_Hist_12 NUMERIC
@ATTRIBUTE LCP_Hist_13 NUMERIC
@ATTRIBUTE LCP_Hist_14 NUMERIC
@ATTRIBUTE LCP_Hist_15 NUMERIC
@ATTRIBUTE LCP_Hist_16 NUMERIC
@ATTRIBUTE LCP_Hist_17 NUMERIC
@ATTRIBUTE LCP_Hist_18 NUMERIC
@ATTRIBUTE LCP_Hist_19 NUMERIC
@ATTRIBUTE LCP_Hist_20 NUMERIC
@ATTRIBUTE LCP_Hist_21 NUMERIC
@ATTRIBUTE LCP_Hist_22 NUMERIC
@ATTRIBUTE LCP_Hist_23 NUMERIC
@ATTRIBUTE LCP_Hist_24 NUMERIC
@ATTRIBUTE LCP_Hist_25 NUMERIC
@ATTRIBUTE LCP_Hist_26 NUMERIC
@ATTRIBUTE LCP_Hist_27 NUMERIC
@ATTRIBUTE LCP_Hist_28 NUMERIC
@ATTRIBUTE LCP_Hist_29 NUMERIC
@ATTRIBUTE LCP_Hist_30 NUMERIC
@ATTRIBUTE LCP_Hist_31 NUMERIC
@ATTRIBUTE class {cats,dogs,snakes}

@DATA
103.01847839355469,87.39027404785156,82.09672546386719,121.15634095059818,7.99264582732593,0.15274917769694707,0.018663802644958677,0.9552299380493328,0.0003499884699092749,0.0755767822265625,0.0269775390625,0.02886962890625,0.0243682861328125,0.0170745849609375,0.0131988525390625,0.0105133056640625,0.01092529296875,0.0109100341796875,0.01092529296875,0.0131683349609375,0.0166473388671875,0.020660400390625,0.0188751220703125,0.0142669677734375,0.01409912109375,0.010650634765625,0.0115203857421875,0.0118865966796875,0.0143585205078125,0.01983642578125,0.02459716796875,0.02862548828125,0.0230560302734375,0.0743560791015625,0.4540557861328125,0.007913589477539062,0.013263702392578125,0.020099639892578125,0.022325515747070312,0.01995849609375,0.014919281005859375,0.010519027709960938,0.00653839111328125,0.0036563873291015625,0.00208282470703125,0.0010929107666015625,0.0005931854248046875,0.000316619873046875,0.000278472900390625,0.000152587890625,0.0001583099365234375,0.000179290771484375,0.0001544952392578125,0.0001678466796875,0.00016021728515625,0.000118255615234375,9.34600830078125e-05,9.1552734375e-05,6.67572021484375e-05,2.86102294921875e-05,1.9073486328125e-05,1.71661376953125e-05,5.7220458984375e-06,1.1444091796875e-05,9.5367431640625e-06,5.7220458984375e-06,1.9073486328125e-06,cats
116.50112915039062,123.41775512695312,121.84768676757812,137.77995574119151,6.685664362865669,0.2525555116201559,0.025076572654996368,0.9881644376258538,0.000633934093806242,0.04656982421875,0.0232696533203125,0.021759033203125,0.019073486328125,0.0172882080078125,0.015625,0.015106201171875,0.0163726806640625,0.016998291015625,0.0192718505859375,0.026458740234375,0.037139892578125,0.0402069091796875,0.0387420654296875,0.023529052734375,0.020599365234375,0.0160980224609375,0.0164337158203125,0.0136871337890625,0.0150909423828125,0.0169677734375,0.020263671875,0.02362060546875,0.0213165283203125,0.0565643310546875,0.401947021484375,0.03840827941894531,0.03551483154296875,0.0207061767578125,0.010623931884765625,0.0062084197998046875,0.0039196014404296875,0.0026111602783203125,0.001720428466796875,0.001056671142578125,0.000644683837890625,0.0004825592041015625,0.0003566741943359375,0.00025177001953125,0.000225067138671875,0.0001659393310546875,0.000141143798828125,0.000125885009765625,0.000125885009765625,0.0001888275146484375,0.0002079010009765625,0.0002002716064453125,0.000286102294921875,0.0002422332763671875,0.000186920166015625,0.0001773834228515625,0.0001163482666015625,6.4849853515625e-05,2.09808349609375e-05,9.5367431640625e-06,5.7220458984375e-06,1.9073486328125e-06,1.9073486328125e-06,cats
100.13203430175781,100.90434265136719,102.80976867675781,31.159241007065063,3.6525325295559683,0.2981213620405598,0.024238117298304246,0.9902454484978264,0.0005918216673727289,0.0384674072265625,0.015472412109375,0.0177154541015625,0.0177459716796875,0.0160064697265625,0.0154266357421875,0.0165252685546875,0.0204925537109375,0.023834228515625,0.033935546875,0.0458984375,0.0658721923828125,0.0743560791015625,0.0642852783203125,0.042633056640625,0.0309906005859375,0.02166748046875,0.0187835693359375,0.0158538818359375,0.016754150390625,0.01617431640625,0.018585205078125,0.018707275390625,0.014312744140625,0.0410614013671875,0.2784423828125,0.029424667358398438,0.044803619384765625,0.024316787719726562,0.011877059936523438,0.0060882568359375,0.00311279296875,0.001621246337890625,0.0009975433349609375,0.000652313232421875,0.0003948211669921875,0.00026702880859375,0.00020599365234375,0.0001678466796875,0.0001697540283203125,0.0002193450927734375,0.0001983642578125,0.00014495849609375,9.918212890625e-05,5.340576171875e-05,2.47955322265625e-05,4.9591064453125e-05,1.9073486328125e-05,1.33514404296875e-05,1.52587890625e-05,4.00543212890625e-05,1.9073486328125e-05,1.9073486328125e-06,0.0,0.0,0.0,0.0,1.9073486328125e-06,cats
120.52784729003906,133.8798828125,140.38287353515625,132.66215476018618,6.1481545859764015,0.2950922396149317,0.025235446432899978,0.9892452904327635,0.000643230701792832,0.047271728515625,0.0232086181640625,0.0232391357421875,0.0179443359375,0.0146942138671875,0.0127410888671875,0.0117645263671875,0.0146331787109375,0.0164947509765625,0.02191162109375,0.0296783447265625,0.0423431396484375,0.05548095703125,0.047454833984375,0.029266357421875,0.023681640625,0.016998291015625,0.015838623046875,0.014068603515625,0.0149383544921875,0.0179443359375,0.0211334228515625,0.02392578125,0.020751953125,0.053741455078125,0.3688507080078125,0.06053733825683594,0.02628326416015625,0.011754989624023438,0.007793426513671875,0.0051975250244140625,0.0039882659912109375,0.002777099609375,0.001796722412109375,0.0013294219970703125,0.0009288787841796875,0.000652313232421875,0.0004425048828125,0.000308990478515625,0.0002994537353515625,0.00022125244140625,0.0001068115234375,9.918212890625e-05,8.7738037109375e-05,4.76837158203125e-05,1.9073486328125e-05,5.7220458984375e-06,9.5367431640625e-06,2.288818359375e-05,2.6702880859375e-05,5.91278076171875e-05,7.62939453125e-05,5.340576171875e-05,5.53131103515625e-05,1.52587890625e-05,0.0,0.0,3.814697265625e-06,cats
133.51527404785156,159.72467041015625,178.56472778320312,207.22716123305247,8.454044012518604,0.1909998205545331,0.0224556649233236,0.9721578237905188,0.0005070039255677293,0.06268310546875,0.02398681640625,0.0257415771484375,0.0221710205078125,0.0185699462890625,0.0157623291015625,0.014068603515625,0.015625,0.014617919921875,0.0159149169921875,0.019805908203125,0.0267181396484375,0.0341644287109375,0.0303802490234375,0.0186614990234375,0.016021728515625,0.01275634765625,0.013580322265625,0.0114593505859375,0.0141448974609375,0.0184326171875,0.023345947265625,0.0257568359375,0.0226287841796875,0.05828857421875,0.424713134765625,0.02310943603515625,0.034820556640625,0.015867233276367188,0.0107269287109375,0.009199142456054688,0.0073871612548828125,0.006153106689453125,0.0044841766357421875,0.003078460693359375,0.002307891845703125,0.0015716552734375,0.0013275146484375,0.00103759765625,0.0007381439208984375,0.000637054443359375,0.0005435943603515625,0.0004291534423828125,0.000362396240234375,0.0002689361572265625,0.0002346038818359375,0.0001735687255859375,0.0001735687255859375,0.00011444091796875,8.20159912109375e-05,7.62939453125e-05,4.38690185546875e-05,2.86102294921875e-05,1.1444091796875e-05,1.9073486328125e-06,3.814697265625e-06,3.814697265625e-06,1.9073486328125e-06,cats
61.91792297363281,62.6624755859375,70.00827026367188,61.942325652995194,4.542370767853765,0.33872489441341747,0.03506103533452258,0.9822987002475266,0.001237703101309036,0.038604736328125,0.0181427001953125,0.018951416015625,0.0160980224609375,0.01531982421875,0.0146484375,0.013458251953125,0.016265869140625,0.0189666748046875,0.02386474609375,0.0318603515625,0.0479278564453125,0.0666046142578125,0.057464599609375,0.0309600830078125,0.03179931640625,0.017730712890625,0.0216217041015625,0.015289306640625,0.01568603515625,0.016632080078125,0.0208892822265625,0.0216522216796875,0.0186309814453125,0.0698699951171875,0.3210601806640625,0.07892417907714844,0.030176162719726562,0.009721755981445312,0.0035228729248046875,0.00153350830078125,0.0006542205810546875,0.0002689361572265625,0.0001163482666015625,4.9591064453125e-05,3.814697265625e-06,1.52587890625e-05,9.5367431640625e-06,0.0,0.0,0.0,1.9073486328125e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-06,cats
167.29335021972656,200.18951416015625,212.17311096191406,61.420505109213124,3.6097301368464323,0.4904127909639748,0.06868101244888317,0.9793683611569487,0.004732289444936991,0.0321807861328125,0.0183258056640625,0.01690673828125,0.015380859375,0.0113067626953125,0.009368896484375,0.0084686279296875,0.0128631591796875,0.0153350830078125,0.0201873779296875,0.023590087890625,0.03546142578125,0.0436553955078125,0.060882568359375,0.0269927978515625,0.0352630615234375,0.018707275390625,0.0294647216796875,0.0186767578125,0.018829345703125,0.0199737548828125,0.0242462158203125,0.024993896484375,0.0178070068359375,0.1386566162109375,0.3024749755859375,0.07489204406738281,0.019443511962890625,0.010004043579101562,0.0063991546630859375,0.0041904449462890625,0.0028438568115234375,0.0020160675048828125,0.001495361328125,0.000934600830078125,0.0008335113525390625,0.0006008148193359375,0.00041961669921875,0.000240325927734375,0.0002307891845703125,0.0001544952392578125,0.0001010894775390625,7.43865966796875e-05,4.1961669921875e-05,1.52587890625e-05,7.62939453125e-06,1.33514404296875e-05,9.5367431640625e-06,5.7220458984375e-06,7.62939453125e-06,3.814697265625e-06,5.7220458984375e-06,1.9073486328125e-06,1.9073486328125e-06,3.814697265625e-06,0.0,3.814697265625e-06,3.814697265625e-06,cats
141.128173828125,134.8052215576172,157.00567626953125,181.3804732254416,6.255994839724904,0.3428104206275132,0.03171849284212893,0.9813346916170004,0.0010138163292585677,0.027740478515625,0.0203399658203125,0.0154571533203125,0.0130157470703125,0.0108184814453125,0.0111236572265625,0.010284423828125,0.0143280029296875,0.01861572265625,0.024444580078125,0.038116455078125,0.0654449462890625,0.088104248046875,0.0780792236328125,0.0400543212890625,0.028839111328125,0.0197906494140625,0.0199127197265625,0.013580322265625,0.0146026611328125,0.0130462646484375,0.01507568359375,0.017242431640625,0.0179595947265625,0.055023193359375,0.3089599609375,0.06836509704589844,0.023885726928710938,0.010164260864257812,0.00644683837890625,0.004058837890625,0.0028781890869140625,0.0020694732666015625,0.00177764892578125,0.001239776611328125,0.0008907318115234375,0.0006847381591796875,0.0005016326904296875,0.000457763671875,0.0003452301025390625,0.0002040863037109375,0.0002269744873046875,0.000286102294921875,0.00014495849609375,0.0001354217529296875,7.2479248046875e-05,6.67572021484375e-05,4.76837158203125e-05,2.6702880859375e-05,7.62939453125e-06,5.7220458984375e-06,3.814697265625e-06,1.9073486328125e-06,0.0,0.0,1.9073486328125e-06,0.0,1.9073486328125e-06,cats
113.51600646972656,125.6595458984375,134.8016357421875,73.65471915849695,5.207388894896154,0.2848524244015506,0.021103157710778073,0.9831172046046786,0.00045241454633922326,0.0308074951171875,0.01690673828125,0.01806640625,0.0174713134765625,0.0135040283203125,0.0117034912109375,0.0123291015625,0.01678466796875,0.019744873046875,0.0244140625,0.0346221923828125,0.065643310546875,0.089202880859375,0.0861053466796875,0.0363922119140625,0.026214599609375,0.0161590576171875,0.0168304443359375,0.0131988525390625,0.0132293701171875,0.0133056640625,0.0176849365234375,0.0197601318359375,0.0158843994140625,0.045928955078125,0.30810546875,0.05162811279296875,0.03221702575683594,0.01985931396484375,0.00952911376953125,0.004852294921875,0.002429962158203125,0.0012378692626953125,0.00083160400390625,0.00058746337890625,0.0003757476806640625,0.0003108978271484375,0.0001659393310546875,0.00012969970703125,0.0001277923583984375,0.0001354217529296875,0.0001201629638671875,0.0001506805419921875,0.0001659393310546875,7.05718994140625e-05,1.52587890625e-05,3.4332275390625e-05,2.288818359375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-06,cats
83.17630004882812,91.17193603515625,96.30885314941406,210.88526070203136,8.330284551014255,0.1892592593097269,0.016140998610148272,0.9552790523806749,0.00026228672531549823,0.046630859375,0.02703857421875,0.025665283203125,0.0205230712890625,0.018218994140625,0.0151519775390625,0.0139007568359375,0.01434326171875,0.014312744140625,0.018310546875,0.0212860107421875,0.0294036865234375,0.035247802734375,0.032745361328125,0.02191162109375,0.0185546875,0.0148162841796875,0.013580322265625,0.011962890625,0.0128021240234375,0.0151214599609375,0.0211029052734375,0.0256500244140625,0.0238494873046875,0.0496978759765625,0.43817138671875,0.039463043212890625,0.03907585144042969,0.019561767578125,0.010049819946289062,0.0057163238525390625,0.0032501220703125,0.0021610260009765625,0.0015316009521484375,0.001148223876953125,0.000732421875,0.0003833770751953125,0.000324249267578125,0.0002117156982421875,0.0003719329833984375,0.000255584716796875,0.0002346038818359375,0.000240325927734375,9.1552734375e-05,6.29425048828125e-05,4.76837158203125e-05,1.71661376953125e-05,1.52587890625e-05,1.33514404296875e-05,9.5367431640625e-06,9.5367431640625e-06,1.9073486328125e-06,3.814697265625e-06,5.7220458984375e-06,3.814697265625e-06,3.814697265625e-06,0.0,1.9073486328125e-06,cats
